FST	Target Het.	ExpHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0395367
0.0388219	0.609715	0.224026	0.215329	11
0.0219379	0.284832	0.137181	0.134171	1
0.0247077	0.62267	0.566564	0.552565	11
0.0373055	0.429135	0.651919	0.627599	2
0.0424917	0.23116	0.156784	0.150122	1
0.0409974	0.309607	0.0154314	0.0147988	1
0.0182197	0.586506	0.737292	0.723858	9
0.0160532	0.687055	0.78923	0.77656	12
0.0209784	0.621795	0.788214	0.771679	18
0.0491811	0.696415	0.71257	0.677525	9
0.0326219	0.120483	0.275213	0.266235	1
0.0772291	0.292967	0.13232	0.122101	2
0.038046	0.325912	0.124521	0.119783	1
0.0258486	0.662753	0.781042	0.760853	10
0.160326	0.206918	0.52908	0.444255	1
0.0313468	0.679884	0.788974	0.764243	22
0.017482	0.425658	0.253323	0.248894	3
0.00534455	0.105144	0.00418089	0.00415854	1
0.0887664	0.542082	0.59209	0.539533	5
0	0.0715034	0	0	0
0.0187397	0.134134	0.20245	0.198656	1
0	0.0951018	0	0	0
0.0185999	0.214567	0.537505	0.527508	5
0.0324197	0.626417	0.525775	0.508729	3
0.0303626	0.257388	0.320401	0.310673	2
0	0.0205959	0	0	0
0.0141712	0.114459	0.184639	0.182023	2
0.0423913	0.223528	0.0177096	0.0169589	1
0.00941636	0.435541	0.0293751	0.0290985	1
0.0386752	0.471285	0.704788	0.677531	6
0.0413197	0.356171	0.529867	0.507973	3
0	0.141882	0	0	0
0.019669	0.466496	0.212997	0.208808	5
0.0750317	0.331128	0.632039	0.584616	6
0.0330423	0.416541	0.759293	0.734204	5
0.0234887	0.130117	0.218874	0.213733	1
0	0.0303006	0	0	0
0	0.264694	0	0	0
0	0.0430312	0	0	0
0.027028	0.255725	0.36659	0.356682	5
0	0.00485668	0	0	0
0.0454331	0.571248	0.859194	0.820158	18
0.0249524	0.699965	0.542679	0.529138	5
0.0142248	0.392482	0.0966496	0.0952748	3
0.0115357	0.330259	0.00939592	0.00928753	1
0.0132962	0.567277	0.584593	0.57682	6
0.0437762	0.580401	0.725965	0.694185	11
0.0185613	0.682311	0.623246	0.611678	8
0	0.0598347	0	0	0
0.0170281	0.174965	0.315166	0.309799	3
0.0188895	0.624341	0.758354	0.744029	18
0.00488516	0.1483	0.0166258	0.0165445	1
0.0315066	0.694635	0.714795	0.692275	20
0.0519048	0.475606	0.436884	0.414208	3
0.0277618	0.186552	0.431771	0.419784	3
0	0.115478	0	0	0
0	0.041648	0	0	0
0.0404637	0.61894	0.690948	0.66299	11
0.0298729	0.540696	0.355457	0.344838	6
0.0757506	0.0961369	0.109331	0.101049	1
0.0381489	0.232032	0.0589184	0.0566707	1
0.0114844	0.1313	0.56593	0.559431	2
0.024124	0.291144	0.62419	0.609132	5
0.0216119	0.489086	0.107204	0.104887	7
0.00588902	0.405325	0.00261522	0.00259982	1
0	0.0575662	0	0	0
0	0.0803927	0	0	0
0.0151859	0.676171	0.839033	0.826291	14
0.0433839	0.528149	0.618238	0.591416	8
0.0157587	0.411789	0.822605	0.809642	8
0.0607016	0.426207	0.595788	0.559622	4
0.0389273	0.362087	0.146836	0.14112	2
0.0238475	0.596247	0.701555	0.684824	10
0.0290198	0.650833	0.537096	0.52151	12
0.0192129	0.490054	0.585984	0.574726	6
0.0136918	0.209493	0.456884	0.450628	1
0.0268856	0.308549	0.0546133	0.053145	2
0.0593359	0.628537	0.847894	0.797584	18
